models=Pursue	selected=Random Walk	walkingtime=20	selected=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	selected=squarereflect	height=500	width=500	maxspeed=10	selected=NullPowerAlgorithm	locationinitializer=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	adr=0.45	maps=squarereflect	height=500	width=500	leadersmodeloffset=0.0,0.0,	sdr=0.15	pergrouprange=false	extratraces=true	groupsizes=1,1,1,1,1,1,4,	rangealgorithms=NullPowerAlgorithm	maxinitialdistance=0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
42	9	81	32	9.73	-1.11	0	6	false
43	0	410	288	6.7	3.26	0	0	true
43	1	319	329	8.53	0.8	0	1	true
43	2	329	410	8.36	4.05	0	2	true
43	3	390	412	7.82	6.06	0	3	true
43	4	341	472	9.86	3.72	0	4	true
43	5	117	490	6.6	1.59	0	5	true
43	6	67	196	9.86	4.38	0	6	true
43	7	4	89	10.86	2.67	0	6	false
43	8	18	95	11.33	2.97	0	6	false
43	9	86	23	10.46	2.08	0	6	false
44	0	404	287	6.7	3.26	0	0	true
44	1	325	335	8.53	0.8	0	1	true
44	2	324	404	8.36	4.05	0	2	true
44	3	398	411	7.82	6.06	0	3	true
44	4	332	467	9.86	3.72	0	4	true
44	5	117	496	6.6	1.59	0	5	true
44	6	64	187	9.86	4.38	0	6	true
44	7	4	94	8.99	3.45	0	6	false
44	8	7	97	11.06	1.63	0	6	false
44	9	81	32	8.48	4.48	0	6	false
45	0	397	287	6.7	3.26	0	0	true
45	1	331	341	8.53	0.8	0	1	true
45	2	319	397	8.36	4.05	0	2	true
45	3	406	409	7.82	6.06	0	3	true
45	4	324	461	9.86	3.72	0	4	true
45	5	117	496	6.6	4.7	0	5	true
45	6	61	177	9.86	4.38	0	6	true
45	7	3	91	10.2	-1.08	0	6	false
45	8	6	108	10.02	0.52	0	6	false
45	9	79	24	10.4	2.66	0	6	false
46	0	390	286	6.7	3.26	0	0	true
46	1	337	347	8.53	0.8	0	1	true
46	2	313	391	8.36	4.05	0	2	true
46	3	413	407	7.82	6.06	0	3	true
46	4	316	456	9.86	3.72	0	4	true
46	5	117	489	6.6	4.7	0	5	true
46	6	58	168	9.86	4.38	0	6	true
46	7	8	82	8.38	-0.9	0	6	false
46	8	15	113	9.04	0.7	0	6	false
46	9	69	29	10.17	2.33	0	6	false
47	0	384	285	6.7	3.26	0	0	true
47	1	343	354	8.53	0.8	0	1	true
47	2	308	384	8.36	4.05	0	2	true
47	3	421	406	7.82	6.06	0	3	true
47	4	308	451	9.86	3.72	0	4	true
47	5	117	483	6.6	4.7	0	5	true
47	6	54	159	9.86	4.38	0	6	true
47	7	13	75	8.84	1.35	0	6	false
47	8	22	119	8.4	0.06	0	6	false
47	9	62	36	9.12	3.64	0	6	false
48	0	377	284	6.7	3.26	0	0	true
48	1	349	360	8.53	0.8	0	1	true
48	2	303	377	8.36	4.05	0	2	true
48	3	429	404	7.82	6.06	0	3	true
48	4	299	445	9.86	3.72	0	4	true
48	5	117	476	6.6	4.7	0	5	true
48	6	51	149	9.86	4.38	0	6	true
48	7	15	84	8.81	-1.43	0	6	false
48	8	30	119	8.87	1.38	0	6	false
48	9	54	32	10.08	3.58	0	6	false
49	0	370	283	6.7	3.26	0	0	true
49	1	355	366	8.53	0.8	0	1	true
49	2	298	371	8.36	4.05	0	2	true
49	3	436	402	7.82	6.06	0	3	true
49	4	291	440	9.86	3.72	0	4	true
49	5	117	470	6.6	4.7	0	5	true
49	6	48	140	9.86	4.38	0	6	true
49	7	17	75	10.26	3.52	0	6	false
49	8	32	128	11.11	2.24	0	6	false
49	9	45	27	9.6	1.57	0	6	false
50	0	364	282	6.7	3.26	0	0	true
50	1	361	372	8.53	0.8	0	1	true
50	2	293	364	8.36	4.05	0	2	true
50	3	444	401	7.82	6.06	0	3	true
50	4	283	434	9.86	3.72	0	4	true
50	5	117	463	6.6	4.7	0	5	true
50	6	45	131	9.86	4.38	0	6	true
50	7	7	71	9.31	2.83	0	6	false
50	8	25	137	10.24	3.47	0	6	false
50	9	45	37	9.16	2.44	0	6	false
51	0	357	282	6.7	3.26	0	0	true
51	1	367	378	8.53	0.8	0	1	true
51	2	288	358	8.36	4.05	0	2	true
51	3	452	399	7.82	6.06	0	3	true
51	4	275	429	9.86	3.72	0	4	true
51	5	117	456	6.6	4.7	0	5	true
51	6	41	121	9.86	4.38	0	6	true
51	7	1	74	9.34	-1.59	0	6	false
51	8	15	133	9.06	6.56	0	6	false
51	9	38	43	10.54	1.91	0	6	false
52	0	350	281	6.7	3.26	0	0	true
52	1	373	384	8.53	0.8	0	1	true
52	2	283	351	8.36	4.05	0	2	true
52	3	459	397	7.82	6.06	0	3	true
52	4	266	424	9.86	3.72	0	4	true
52	5	116	450	6.6	4.7	0	5	true
52	6	38	112	9.86	4.38	0	6	true
52	7	1	65	9.46	3.53	0	6	false
52	8	24	136	11	6.21	0	6	false
52	9	35	53	10.56	1.4	0	6	false
53	0	344	280	6.7	3.26	0	0	true
53	1	379	390	8.53	0.8	0	1	true
53	2	277	344	8.36	4.05	0	2	true
53	3	467	395	7.82	6.06	0	3	true
53	4	258	418	9.86	3.72	0	4	true
53	5	116	443	6.6	4.7	0	5	true
53	6	35	103	9.86	4.38	0	6	true
53	7	7	61	10.27	-1.81	0	6	false
53	8	35	135	10.16	3.59	0	6	false
53	9	37	63	10.66	4.21	0	6	false
54	0	337	279	6.7	3.26	0	0	true
54	1	385	396	8.53	0.8	0	1	true
54	2	272	338	8.36	4.05	0	2	true
54	3	474	394	7.82	6.06	0	3	true
54	4	250	413	9.86	3.72	0	4	true
54	5	116	437	6.6	4.7	0	5	true
54	6	32	93	9.86	4.38	0	6	true
54	7	5	51	10.04	1.23	0	6	false
54	8	26	131	8.5	3.18	0	6	false
54	9	32	54	10.18	-0.62	0	6	false
55	0	330	278	6.7	3.26	0	0	true
55	1	391	402	8.53	0.8	0	1	true
55	2	267	331	8.36	4.05	0	2	true
55	3	482	392	7.82	6.06	0	3	true
55	4	241	408	9.86	3.72	0	4	true
55	5	116	430	6.6	4.7	0	5	true
55	6	29	84	9.86	4.38	0	6	true
55	7	8	61	9.85	-1.28	0	6	false
55	8	17	130	10.66	4.48	0	6	false
55	9	40	48	8.47	0.22	0	6	false
56	0	324	278	6.7	3.26	0	0	true
56	1	397	408	8.53	0.8	0	1	true
56	2	262	325	8.36	4.05	0	2	true
56	3	490	390	7.82	6.06	0	3	true
56	4	233	402	9.86	3.72	0	4	true
56	5	116	423	6.6	4.7	0	5	true
56	6	25	75	9.86	4.38	0	6	true
56	7	11	51	10.46	1.37	0	6	false
56	8	15	120	11.32	7.69	0	6	false
56	9	48	50	10.22	5.08	0	6	false
57	0	317	277	6.7	3.26	0	0	true
57	1	403	415	8.53	0.8	0	1	true
57	2	257	318	8.36	4.05	0	2	true
57	3	497	389	7.82	6.06	0	3	true
57	4	225	397	9.86	3.72	0	4	true
57	5	116	417	6.6	4.7	0	5	true
57	6	22	66	9.86	4.38	0	6	true
57	7	13	62	10.71	2.77	0	6	false
57	8	17	131	10.11	5.84	0	6	false
57	9	52	40	11.24	4.61	0	6	false
58	0	310	276	6.7	3.26	0	0	true
58	1	409	421	8.53	0.8	0	1	true
58	2	252	312	8.36	4.05	0	2	true
58	3	494	387	7.82	3.36	0	3	true
58	4	217	391	9.86	3.72	0	4	true
58	5	116	410	6.6	4.7	0	5	true
58	6	19	56	9.86	4.38	0	6	true
58	7	3	66	8.75	4.79	0	6	false
58	8	26	127	9.82	2.51	0	6	false
58	9	51	29	9.87	3	0	6	false
59	0	304	275	6.7	3.26	0	0	true
59	1	415	427	8.53	0.8	0	1	true
59	2	246	305	8.36	4.05	0	2	true
59	3	486	385	7.82	3.36	0	3	true
59	4	208	386	9.86	3.72	0	4	true
