models=Pursue	selected=Random Walk	walkingtime=20	selected=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	selected=squarereflect	height=500	width=500	maxspeed=10	selected=NullPowerAlgorithm	locationinitializer=Null	adr=0.45	maps=squarereflect	height=500	width=500	leadersmodeloffset=0.0,0.0,	sdr=0.15	pergrouprange=false	extratraces=true	groupsizes=20,20,20,20,20,	rangealgorithms=NullPowerAlgorithm	maxinitialdistance=0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=100	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
1	0	457	463	9.86	1.21	0	0	true
1	1	465	452	8.46	3.55	0	0	false
1	2	445	447	9.35	1.87	0	0	false
1	3	449	444	8.86	1.59	0	0	false
1	4	450	463	10.91	-2.35	0	0	false
1	5	445	447	8.51	2.19	0	0	false
1	6	464	455	10.45	1.23	0	0	false
1	7	454	463	10.39	2.27	0	0	false
1	8	459	448	11.04	0.23	0	0	false
1	9	462	450	10.57	1.97	0	0	false
1	10	450	463	11.21	-0.67	0	0	false
1	11	444	450	9.65	0.38	0	0	false
1	12	453	444	9.87	3.57	0	0	false
1	13	458	462	11.25	4	0	0	false
1	14	464	454	9.69	0.24	0	0	false
1	15	451	462	9.99	2.85	0	0	false
1	16	447	460	10.54	-1.71	0	0	false
1	17	458	463	11.12	5.73	0	0	false
1	18	463	457	11.18	3.03	0	0	false
1	19	463	449	10.99	0.3	0	0	false
1	20	13	347	7.25	6.05	0	1	true
1	21	10	353	7.81	4.51	0	1	false
1	22	7	356	7.25	6.08	0	1	false
1	23	0	353	6.28	3.34	0	1	false
1	24	4	357	7.74	2.67	0	1	false
1	25	3	343	6.91	-1.64	0	1	false
1	26	5	356	7.73	4.25	0	1	false
1	27	1	346	6.62	0.03	0	1	false
1	28	10	344	7.03	2.31	0	1	false
1	29	7	355	7.96	4.79	0	1	false
1	30	0	343	6.87	1.28	0	1	false
1	31	1	345	7.17	0.98	0	1	false
1	32	9	343	8.25	3.5	0	1	false
1	33	12	346	7.67	0.77	0	1	false
1	34	3	355	8.2	4.2	0	1	false
1	35	11	345	7.74	3.27	0	1	false
1	36	1	354	7.63	6.48	0	1	false
1	37	3	355	7.52	3.95	0	1	false
1	38	11	353	6.32	3.82	0	1	false
1	39	2	344	7.33	0.99	0	1	false
1	40	493	93	8.49	0.86	0	2	true
1	41	496	86	8.27	-0.7	0	2	false
1	42	483	93	9.24	-1.79	0	2	false
1	43	483	79	7.96	0.8	0	2	false
1	44	481	82	9.38	0.1	0	2	false
1	45	479	91	9.16	-1.62	0	2	false
1	46	492	80	9.23	1.42	0	2	false
1	47	496	88	9.06	-0.62	0	2	false
1	48	491	93	8.09	0.03	0	2	false
1	49	491	95	8.41	3.31	0	2	false
1	50	496	87	8.69	1.27	0	2	false
1	51	493	81	8.02	2.44	0	2	false
1	52	487	95	8.94	6.27	0	2	false
1	53	482	80	8.82	-0.62	0	2	false
1	54	480	84	8.46	1.13	0	2	false
1	55	482	94	8.7	8.22	0	2	false
1	56	496	88	7.8	4.22	0	2	false
1	57	495	82	8.77	3.28	0	2	false
1	58	495	88	7.67	4.85	0	2	false
1	59	481	81	9.07	0.22	0	2	false
1	60	215	426	9.92	0.89	0	3	true
1	61	219	414	10.27	1.24	0	3	false
1	62	201	424	11.29	-2.6	0	3	false
1	63	210	408	8.51	-0.2	0	3	false
1	64	217	423	9.58	4.89	0	3	false
1	65	214	411	10.5	2.24	0	3	false
1	66	217	421	8.91	1.89	0	3	false
1	67	215	409	9.38	2.86	0	3	false
1	68	200	414	9.72	0.8	0	3	false
1	69	204	410	8.81	-0.62	0	3	false
1	70	207	429	9.84	8.34	0	3	false
1	71	216	414	9.02	4.11	0	3	false
1	72	217	415	9.31	-0.94	0	3	false
1	73	209	429	9.11	7.31	0	3	false
1	74	207	408	9.69	-1.57	0	3	false
1	75	219	420	9.7	2.9	0	3	false
1	76	217	411	10.02	0.55	0	3	false
1	77	210	409	10.6	3.5	0	3	false
1	78	201	425	8.9	-2.16	0	3	false
1	79	203	409	9.64	-1.83	0	3	false
1	80	223	310	5.75	5.04	0	4	true
1	81	225	311	6.37	4	0	4	false
1	82	216	312	6.46	5.55	0	4	false
1	83	219	320	5.41	7.91	0	4	false
1	84	224	319	6.36	4.11	0	4	false
1	85	223	320	6	7.36	0	4	false
1	86	217	318	5.41	4.89	0	4	false
1	87	217	318	5.64	5.41	0	4	false
1	88	227	317	6.45	3.2	0	4	false
1	89	226	318	6.44	6.95	0	4	false
1	90	223	310	5.12	3.01	0	4	false
1	91	225	312	5.12	3.31	0	4	false
1	92	215	312	5.16	5.83	0	4	false
1	93	220	320	4.98	6.08	0	4	false
1	94	226	316	5.05	6.49	0	4	false
1	95	217	312	5.86	8.35	0	4	false
1	96	217	318	5.15	7.84	0	4	false
1	97	219	310	5.74	7.89	0	4	false
1	98	224	319	6.09	4.94	0	4	false
1	99	222	320	5.44	3.92	0	4	false
2	0	460	472	9.86	1.21	0	0	true
2	1	457	449	8.99	1.17	0	0	false
2	2	443	456	8.93	-1.18	0	0	false
2	3	449	453	10.33	3.51	0	0	false
2	4	443	455	11.33	1.28	0	0	false
2	5	440	454	11.2	-1.31	0	0	false
2	6	467	465	10.26	1.54	0	0	false
2	7	448	471	10.22	2.95	0	0	false
2	8	470	450	8.45	2.76	0	0	false
2	9	458	460	9.38	2.87	0	0	false
2	10	459	456	9.45	0.42	0	0	false
2	11	453	454	10.41	1.16	0	0	false
2	12	444	440	8.46	3.71	0	0	false
2	13	451	454	8.48	-0.8	0	0	false
2	14	474	456	10.5	4.69	0	0	false
2	15	441	465	9.1	0.15	0	0	false
2	16	446	449	10.25	1.53	0	0	false
2	17	468	457	11.03	2.45	0	0	false
2	18	452	459	8.57	0.96	0	0	false
2	19	473	452	8.51	0.28	0	0	false
2	20	20	346	7.25	6.05	0	1	true
2	21	9	345	7.98	-2.49	0	1	false
2	22	15	354	8.32	7.2	0	1	false
2	23	5	352	6.86	5.26	0	1	false
2	24	2	360	6.45	4.38	0	1	false
2	25	3	336	7.7	2.2	0	1	false
2	26	1	349	6.23	6.23	0	1	false
2	27	7	347	7.14	6.18	0	1	false
2	28	5	349	7.71	8.78	0	1	false
2	29	7	347	6.89	4.53	0	1	false
2	30	2	350	6.78	5.6	0	1	false
2	31	5	351	6.39	5.17	0	1	false
2	32	1	340	7.48	2.93	0	1	false
2	33	17	352	6.62	7.14	0	1	false
2	34	0	347	6.72	5.82	0	1	false
2	35	4	344	6.49	-0.78	0	1	false
2	36	9	355	6.35	3.96	0	1	false
2	37	1	350	6.5	8.39	0	1	false
2	38	7	349	7.42	8.69	0	1	false
2	39	6	350	8.34	3.35	0	1	false
2	40	498	99	8.49	0.86	0	2	true
2	41	496	81	8.85	1.39	0	2	false
2	42	481	84	9.51	-1.62	0	2	false
2	43	488	85	7.59	0.08	0	2	false
2	44	491	83	8.14	3.21	0	2	false
2	45	479	82	8.45	2.74	0	2	false
2	46	493	89	7.35	1.94	0	2	false
